0,1,2
1774.0,204.0,9266.0
1774.0,205.0,9683.5
1774.0,206.0,9696.5
1774.0,207.0,9711.5
1774.0,208.0,9726.5
1774.0,209.0,9775.5
1774.0,210.0,9825.0
1774.0,211.0,9837.0
1775.0,204.0,9266.0
1776.0,204.0,9266.0
1777.0,204.0,9266.0
1778.0,204.0,9266.0
1779.0,204.0,9266.0
1779.0,205.0,9683.5
1780.0,204.0,9266.0
1780.0,205.0,9683.5
1780.0,206.0,9696.5
1780.0,207.0,9711.5
1780.0,208.0,9726.5
1781.0,204.0,9266.0
1782.0,204.0,9266.0
1783.0,204.0,9266.0
1784.0,205.0,9683.5
1784.0,206.0,9696.5
1784.0,207.0,9711.5
1784.0,208.0,9726.5
1785.0,205.0,9683.5
1785.0,206.0,9696.5
1786.0,205.0,9683.5
1786.0,206.0,9696.5
1786.0,207.0,9711.5
1786.0,208.0,9726.5
1787.0,205.0,9683.5
1788.0,205.0,9683.5
1788.0,206.0,9696.5
1788.0,207.0,9711.5
1788.0,208.0,9726.5
1788.0,209.0,9775.5
1788.0,210.0,9825.0
1788.0,211.0,9837.0
1789.0,205.0,9683.5
1790.0,205.0,9683.5
1791.0,205.0,9683.5
1791.0,206.0,9696.5
1791.0,207.0,9711.5
1791.0,208.0,9726.5
1791.0,209.0,9775.5
1791.0,210.0,9825.0
1791.0,211.0,9837.0
1791.0,212.0,10114.0
1791.0,213.0,10412.5
1791.0,214.0,10446.0
1792.0,206.0,9696.5
1793.0,206.0,9696.5
1794.0,206.0,9696.5
1794.0,207.0,9711.5
1794.0,208.0,9726.5
1795.0,207.0,9711.5
1796.0,207.0,9711.5
1797.0,207.0,9711.5
1797.0,208.0,9726.5
1798.0,207.0,9711.5
1798.0,208.0,9726.5
1799.0,207.0,9711.5
1800.0,207.0,9711.5
1800.0,208.0,9726.5
1801.0,208.0,9726.5
1802.0,208.0,9726.5
1803.0,208.0,9726.5
1804.0,208.0,9726.5
1805.0,208.0,9726.5
1806.0,208.0,9726.5
1807.0,208.0,9726.5
1808.0,208.0,9726.5
1809.0,208.0,9726.5
1810.0,208.0,9726.5
1811.0,209.0,9775.5
1811.0,210.0,9825.0
1811.0,211.0,9837.0
1812.0,209.0,9775.5
1813.0,209.0,9775.5
1814.0,209.0,9775.5
1814.0,210.0,9825.0
1814.0,211.0,9837.0
1815.0,209.0,9775.5
1815.0,210.0,9825.0
1815.0,211.0,9837.0
1816.0,209.0,9775.5
1817.0,209.0,9775.5
1818.0,209.0,9775.5
1819.0,209.0,9775.5
1819.0,210.0,9825.0
1819.0,211.0,9837.0
1820.0,209.0,9775.5
1820.0,210.0,9825.0
1821.0,209.0,9775.5
1822.0,209.0,9775.5
1822.0,210.0,9825.0
1823.0,209.0,9775.5
1823.0,210.0,9825.0
1823.0,211.0,9837.0
1824.0,209.0,9775.5
1824.0,210.0,9825.0
1824.0,211.0,9837.0
1825.0,209.0,9775.5
1826.0,210.0,9825.0
1826.0,211.0,9837.0
1827.0,210.0,9825.0
1827.0,211.0,9837.0
1828.0,210.0,9825.0
1828.0,211.0,9837.0
1829.0,210.0,9825.0
1830.0,210.0,9825.0
1831.0,210.0,9825.0
1831.0,211.0,9837.0
1832.0,210.0,9825.0
1833.0,210.0,9825.0
1834.0,211.0,9837.0
1835.0,211.0,9837.0
1836.0,211.0,9837.0
1837.0,211.0,9837.0
1838.0,211.0,9837.0
1839.0,211.0,9837.0
1840.0,211.0,9837.0
1841.0,211.0,9837.0
1842.0,212.0,10114.0
1842.0,213.0,10412.5
1842.0,214.0,10446.0
1842.0,215.0,10469.5
1842.0,216.0,10550.0
1842.0,217.0,10622.5
1842.0,218.0,10641.5
1842.0,219.0,10656.5
1842.0,220.0,10670.0
1842.0,221.0,10704.0
1842.0,222.0,10736.0
1842.0,223.0,10769.5
1842.0,224.0,10802.5
1842.0,225.0,10823.0
1842.0,226.0,10843.5
1842.0,227.0,10854.5
1842.0,228.0,10872.0
1842.0,229.0,10911.0
1843.0,212.0,10114.0
1843.0,213.0,10412.5
1843.0,214.0,10446.0
1843.0,215.0,10469.5
1844.0,212.0,10114.0
1844.0,213.0,10412.5
1844.0,214.0,10446.0
1845.0,212.0,10114.0
1846.0,212.0,10114.0
1846.0,213.0,10412.5
1846.0,214.0,10446.0
1846.0,215.0,10469.5
1846.0,216.0,10550.0
1846.0,217.0,10622.5
1846.0,218.0,10641.5
1846.0,219.0,10656.5
1846.0,220.0,10670.0
1846.0,221.0,10704.0
1846.0,222.0,10736.0
1847.0,212.0,10114.0
1847.0,213.0,10412.5
1848.0,212.0,10114.0
1848.0,213.0,10412.5
1848.0,214.0,10446.0
1848.0,215.0,10469.5
1849.0,212.0,10114.0
1850.0,212.0,10114.0
1850.0,213.0,10412.5
1850.0,214.0,10446.0
1851.0,212.0,10114.0
1852.0,212.0,10114.0
1853.0,212.0,10114.0
1854.0,212.0,10114.0
1855.0,212.0,10114.0
1856.0,212.0,10114.0
1857.0,212.0,10114.0
1858.0,212.0,10114.0
1859.0,212.0,10114.0
1859.0,213.0,10412.5
1859.0,214.0,10446.0
1859.0,215.0,10469.5
1860.0,212.0,10114.0
1861.0,213.0,10412.5
1861.0,214.0,10446.0
1862.0,213.0,10412.5
1862.0,214.0,10446.0
1862.0,215.0,10469.5
1862.0,216.0,10550.0
1862.0,217.0,10622.5
1863.0,213.0,10412.5
1863.0,214.0,10446.0
1864.0,213.0,10412.5
1864.0,214.0,10446.0
1865.0,213.0,10412.5
1865.0,214.0,10446.0
1865.0,215.0,10469.5
1866.0,213.0,10412.5
1866.0,214.0,10446.0
1866.0,215.0,10469.5
1866.0,216.0,10550.0
1866.0,217.0,10622.5
1866.0,218.0,10641.5
1867.0,213.0,10412.5
1867.0,214.0,10446.0
1868.0,213.0,10412.5
1868.0,214.0,10446.0
1868.0,215.0,10469.5
1869.0,213.0,10412.5
1869.0,214.0,10446.0
1870.0,213.0,10412.5
1871.0,213.0,10412.5
1872.0,213.0,10412.5
1872.0,214.0,10446.0
1872.0,215.0,10469.5
1873.0,213.0,10412.5
1873.0,214.0,10446.0
1874.0,213.0,10412.5
1874.0,214.0,10446.0
1874.0,215.0,10469.5
1875.0,213.0,10412.5
1875.0,214.0,10446.0
1876.0,213.0,10412.5
1876.0,214.0,10446.0
1877.0,213.0,10412.5
1878.0,214.0,10446.0
1878.0,215.0,10469.5
1879.0,214.0,10446.0
1879.0,215.0,10469.5
1879.0,216.0,10550.0
1879.0,217.0,10622.5
1879.0,218.0,10641.5
1879.0,219.0,10656.5
1879.0,220.0,10670.0
1879.0,221.0,10704.0
1879.0,222.0,10736.0
1880.0,214.0,10446.0
1881.0,214.0,10446.0
1882.0,214.0,10446.0
1883.0,215.0,10469.5
1884.0,215.0,10469.5
1885.0,215.0,10469.5
1886.0,215.0,10469.5
1886.0,216.0,10550.0
1886.0,217.0,10622.5
1886.0,218.0,10641.5
1886.0,219.0,10656.5
1886.0,220.0,10670.0
1886.0,221.0,10704.0
1886.0,222.0,10736.0
1886.0,223.0,10769.5
1886.0,224.0,10802.5
1886.0,225.0,10823.0
1886.0,226.0,10843.5
1886.0,227.0,10854.5
1886.0,228.0,10872.0
1887.0,215.0,10469.5
1888.0,215.0,10469.5
1889.0,215.0,10469.5
1890.0,215.0,10469.5
1891.0,215.0,10469.5
1892.0,215.0,10469.5
1893.0,215.0,10469.5
1894.0,216.0,10550.0
1894.0,217.0,10622.5
1894.0,218.0,10641.5
1894.0,219.0,10656.5
1894.0,220.0,10670.0
1894.0,221.0,10704.0
1894.0,222.0,10736.0
1894.0,223.0,10769.5
1894.0,224.0,10802.5
1894.0,225.0,10823.0
1894.0,226.0,10843.5
1894.0,227.0,10854.5
1894.0,228.0,10872.0
1894.0,229.0,10911.0
1895.0,216.0,10550.0
1895.0,217.0,10622.5
1895.0,218.0,10641.5
1895.0,219.0,10656.5
1895.0,220.0,10670.0
1895.0,221.0,10704.0
1895.0,222.0,10736.0
1896.0,216.0,10550.0
1897.0,216.0,10550.0
1897.0,217.0,10622.5
1897.0,218.0,10641.5
1898.0,216.0,10550.0
1898.0,217.0,10622.5
1899.0,216.0,10550.0
1900.0,216.0,10550.0
1900.0,217.0,10622.5
1900.0,218.0,10641.5
1900.0,219.0,10656.5
1901.0,216.0,10550.0
1902.0,216.0,10550.0
1902.0,217.0,10622.5
1903.0,216.0,10550.0
1904.0,216.0,10550.0
1905.0,216.0,10550.0
1905.0,217.0,10622.5
1905.0,218.0,10641.5
1906.0,216.0,10550.0
1906.0,217.0,10622.5
1907.0,216.0,10550.0
1908.0,217.0,10622.5
1909.0,217.0,10622.5
1910.0,217.0,10622.5
1911.0,217.0,10622.5
1911.0,218.0,10641.5
1912.0,217.0,10622.5
1913.0,217.0,10622.5
1913.0,218.0,10641.5
1913.0,219.0,10656.5
1914.0,217.0,10622.5
1914.0,218.0,10641.5
1914.0,219.0,10656.5
1915.0,217.0,10622.5
1916.0,217.0,10622.5
1917.0,218.0,10641.5
1918.0,218.0,10641.5
1918.0,219.0,10656.5
1918.0,220.0,10670.0
1918.0,221.0,10704.0
1918.0,222.0,10736.0
1918.0,223.0,10769.5
1918.0,224.0,10802.5
1918.0,225.0,10823.0
1918.0,226.0,10843.5
1918.0,227.0,10854.5
1919.0,218.0,10641.5
1919.0,219.0,10656.5
1920.0,218.0,10641.5
1920.0,219.0,10656.5
1920.0,220.0,10670.0
1920.0,221.0,10704.0
1920.0,222.0,10736.0
1920.0,223.0,10769.5
1920.0,224.0,10802.5
1921.0,218.0,10641.5
1921.0,219.0,10656.5
1922.0,218.0,10641.5
1922.0,219.0,10656.5
1923.0,218.0,10641.5
1923.0,219.0,10656.5
1923.0,220.0,10670.0
1923.0,221.0,10704.0
1924.0,219.0,10656.5
1925.0,219.0,10656.5
1925.0,220.0,10670.0
1925.0,221.0,10704.0
1925.0,222.0,10736.0
1925.0,223.0,10769.5
1926.0,219.0,10656.5
1927.0,219.0,10656.5
1927.0,220.0,10670.0
1928.0,220.0,10670.0
1929.0,220.0,10670.0
1930.0,220.0,10670.0
1931.0,220.0,10670.0
1932.0,220.0,10670.0
1933.0,221.0,10704.0
1933.0,222.0,10736.0
1933.0,223.0,10769.5
1933.0,224.0,10802.5
1933.0,225.0,10823.0
1934.0,221.0,10704.0
1934.0,222.0,10736.0
1934.0,223.0,10769.5
1935.0,221.0,10704.0
1935.0,222.0,10736.0
1935.0,223.0,10769.5
1935.0,224.0,10802.5
1935.0,225.0,10823.0
1935.0,226.0,10843.5
1935.0,227.0,10854.5
1935.0,228.0,10872.0
1936.0,221.0,10704.0
1936.0,222.0,10736.0
1936.0,223.0,10769.5
1936.0,224.0,10802.5
1936.0,225.0,10823.0
1936.0,226.0,10843.5
1936.0,227.0,10854.5
1936.0,228.0,10872.0
1936.0,229.0,10911.0
1937.0,221.0,10704.0
1938.0,221.0,10704.0
1939.0,221.0,10704.0
1940.0,221.0,10704.0
1940.0,222.0,10736.0
1941.0,221.0,10704.0
1942.0,221.0,10704.0
1943.0,221.0,10704.0
1944.0,221.0,10704.0
1945.0,221.0,10704.0
1946.0,221.0,10704.0
1946.0,222.0,10736.0
1947.0,222.0,10736.0
1948.0,222.0,10736.0
1949.0,222.0,10736.0
1950.0,222.0,10736.0
1951.0,222.0,10736.0
1952.0,223.0,10769.5
1952.0,224.0,10802.5
1953.0,223.0,10769.5
1953.0,224.0,10802.5
1954.0,223.0,10769.5
1954.0,224.0,10802.5
1955.0,223.0,10769.5
1956.0,223.0,10769.5
1956.0,224.0,10802.5
1957.0,223.0,10769.5
1957.0,224.0,10802.5
1957.0,225.0,10823.0
1957.0,226.0,10843.5
1957.0,227.0,10854.5
1957.0,228.0,10872.0
1958.0,223.0,10769.5
1959.0,223.0,10769.5
1960.0,223.0,10769.5
1961.0,223.0,10769.5
1961.0,224.0,10802.5
1962.0,223.0,10769.5
1963.0,223.0,10769.5
1963.0,224.0,10802.5
1963.0,225.0,10823.0
1963.0,226.0,10843.5
1963.0,227.0,10854.5
1963.0,228.0,10872.0
1963.0,229.0,10911.0
1964.0,223.0,10769.5
1964.0,224.0,10802.5
1965.0,223.0,10769.5
1965.0,224.0,10802.5
1966.0,223.0,10769.5
1966.0,224.0,10802.5
1967.0,224.0,10802.5
1967.0,225.0,10823.0
1967.0,226.0,10843.5
1968.0,224.0,10802.5
1968.0,225.0,10823.0
1968.0,226.0,10843.5
1968.0,227.0,10854.5
1968.0,228.0,10872.0
1969.0,224.0,10802.5
1970.0,224.0,10802.5
1971.0,224.0,10802.5
1972.0,224.0,10802.5
1973.0,225.0,10823.0
1974.0,225.0,10823.0
1974.0,226.0,10843.5
1975.0,225.0,10823.0
1975.0,226.0,10843.5
1975.0,227.0,10854.5
1975.0,228.0,10872.0
1975.0,229.0,10911.0
1976.0,225.0,10823.0
1976.0,226.0,10843.5
1977.0,225.0,10823.0
1978.0,225.0,10823.0
1978.0,226.0,10843.5
1978.0,227.0,10854.5
1978.0,228.0,10872.0
1979.0,225.0,10823.0
1979.0,226.0,10843.5
1980.0,225.0,10823.0
1980.0,226.0,10843.5
1980.0,227.0,10854.5
1981.0,225.0,10823.0
1981.0,226.0,10843.5
1982.0,226.0,10843.5
1983.0,226.0,10843.5
1983.0,227.0,10854.5
1984.0,226.0,10843.5
1984.0,227.0,10854.5
1985.0,227.0,10854.5
1986.0,227.0,10854.5
1986.0,228.0,10872.0
1986.0,229.0,10911.0
1987.0,227.0,10854.5
1988.0,227.0,10854.5
1988.0,228.0,10872.0
1989.0,228.0,10872.0
1989.0,229.0,10911.0
1990.0,228.0,10872.0
1991.0,228.0,10872.0
1992.0,228.0,10872.0
1993.0,228.0,10872.0
1994.0,228.0,10872.0
1995.0,228.0,10872.0
1996.0,228.0,10872.0
1997.0,228.0,10872.0
1997.0,229.0,10911.0
1998.0,228.0,10872.0
1998.0,229.0,10911.0
1999.0,228.0,10872.0
2000.0,229.0,10911.0
2001.0,229.0,10911.0
2002.0,229.0,10911.0
2003.0,229.0,10911.0
2004.0,229.0,10911.0
2005.0,229.0,10911.0
2006.0,229.0,10911.0
2007.0,229.0,10911.0
2008.0,229.0,10911.0
2009.0,229.0,10911.0
2010.0,229.0,10911.0
2011.0,230.0,11137.5
2011.0,231.0,11342.5
2011.0,232.0,11379.0
2011.0,233.0,11420.5
2011.0,234.0,11439.5
2011.0,235.0,11458.0
2011.0,236.0,11478.5
2011.0,237.0,11495.0
2011.0,238.0,11523.5
2011.0,239.0,11551.5
2011.0,240.0,11627.5
2011.0,241.0,11703.5
2011.0,242.0,11716.0
2011.0,243.0,11729.0
2011.0,244.0,11747.0
2012.0,230.0,11137.5
2013.0,230.0,11137.5
2013.0,231.0,11342.5
2013.0,232.0,11379.0
2013.0,233.0,11420.5
2013.0,234.0,11439.5
2013.0,235.0,11458.0
2013.0,236.0,11478.5
2013.0,237.0,11495.0
2013.0,238.0,11523.5
2013.0,239.0,11551.5
2014.0,230.0,11137.5
2014.0,231.0,11342.5
2014.0,232.0,11379.0
2014.0,233.0,11420.5
2014.0,234.0,11439.5
2014.0,235.0,11458.0
2014.0,236.0,11478.5
2014.0,237.0,11495.0
2014.0,238.0,11523.5
2014.0,239.0,11551.5
2014.0,240.0,11627.5
2014.0,241.0,11703.5
2014.0,242.0,11716.0
2014.0,243.0,11729.0
2014.0,244.0,11747.0
2015.0,230.0,11137.5
2015.0,231.0,11342.5
2016.0,230.0,11137.5
2016.0,231.0,11342.5
2016.0,232.0,11379.0
2016.0,233.0,11420.5
2016.0,234.0,11439.5
2016.0,235.0,11458.0
2016.0,236.0,11478.5
2016.0,237.0,11495.0
2016.0,238.0,11523.5
2016.0,239.0,11551.5
2016.0,240.0,11627.5
2016.0,241.0,11703.5
2016.0,242.0,11716.0
2016.0,243.0,11729.0
2016.0,244.0,11747.0
2017.0,230.0,11137.5
2017.0,231.0,11342.5
2018.0,230.0,11137.5
2018.0,231.0,11342.5
2019.0,230.0,11137.5
2019.0,231.0,11342.5
2020.0,230.0,11137.5
2020.0,231.0,11342.5
2021.0,230.0,11137.5
2022.0,230.0,11137.5
2022.0,231.0,11342.5
2023.0,230.0,11137.5
2023.0,231.0,11342.5
2023.0,232.0,11379.0
2023.0,233.0,11420.5
2024.0,230.0,11137.5
2024.0,231.0,11342.5
2025.0,230.0,11137.5
2026.0,230.0,11137.5
2027.0,230.0,11137.5
2027.0,231.0,11342.5
2028.0,230.0,11137.5
2029.0,230.0,11137.5
2029.0,231.0,11342.5
2030.0,230.0,11137.5
2030.0,231.0,11342.5
2031.0,231.0,11342.5
2032.0,231.0,11342.5
2033.0,232.0,11379.0
2033.0,233.0,11420.5
2033.0,234.0,11439.5
2033.0,235.0,11458.0
2034.0,232.0,11379.0
2034.0,233.0,11420.5
2034.0,234.0,11439.5
2034.0,235.0,11458.0
2034.0,236.0,11478.5
2034.0,237.0,11495.0
2035.0,232.0,11379.0
2035.0,233.0,11420.5
2035.0,234.0,11439.5
2035.0,235.0,11458.0
2035.0,236.0,11478.5
2035.0,237.0,11495.0
2036.0,232.0,11379.0
2036.0,233.0,11420.5
2037.0,232.0,11379.0
2038.0,232.0,11379.0
2039.0,232.0,11379.0
2039.0,233.0,11420.5
2039.0,234.0,11439.5
2040.0,232.0,11379.0
2040.0,233.0,11420.5
2040.0,234.0,11439.5
2041.0,232.0,11379.0
2041.0,233.0,11420.5
2041.0,234.0,11439.5
2042.0,232.0,11379.0
2042.0,233.0,11420.5
2042.0,234.0,11439.5
2042.0,235.0,11458.0
2043.0,232.0,11379.0
2044.0,232.0,11379.0
2045.0,232.0,11379.0
2046.0,232.0,11379.0
2047.0,232.0,11379.0
2047.0,233.0,11420.5
2048.0,232.0,11379.0
2048.0,233.0,11420.5
2048.0,234.0,11439.5
2049.0,233.0,11420.5
2050.0,233.0,11420.5
2051.0,233.0,11420.5
2052.0,233.0,11420.5
2053.0,233.0,11420.5
2053.0,234.0,11439.5
2054.0,233.0,11420.5
2055.0,233.0,11420.5
2056.0,233.0,11420.5
2056.0,234.0,11439.5
2057.0,234.0,11439.5
2057.0,235.0,11458.0
2057.0,236.0,11478.5
2057.0,237.0,11495.0
2058.0,234.0,11439.5
2059.0,234.0,11439.5
2059.0,235.0,11458.0
2059.0,236.0,11478.5
2059.0,237.0,11495.0
2060.0,234.0,11439.5
2060.0,235.0,11458.0
2061.0,234.0,11439.5
2061.0,235.0,11458.0
2061.0,236.0,11478.5
2061.0,237.0,11495.0
2062.0,234.0,11439.5
2063.0,234.0,11439.5
2064.0,234.0,11439.5
2064.0,235.0,11458.0
2064.0,236.0,11478.5
2064.0,237.0,11495.0
2065.0,234.0,11439.5
2065.0,235.0,11458.0
2065.0,236.0,11478.5
2065.0,237.0,11495.0
2065.0,238.0,11523.5
2065.0,239.0,11551.5
2065.0,240.0,11627.5
2065.0,241.0,11703.5
2065.0,242.0,11716.0
2065.0,243.0,11729.0
2065.0,244.0,11747.0
2065.0,245.0,11771.0
2065.0,246.0,11788.5
2065.0,247.0,11799.5
2065.0,248.0,11811.0
2065.0,249.0,11822.5
2065.0,250.0,11837.0
2065.0,251.0,11851.5
2065.0,252.0,11862.5
2065.0,253.0,11873.5
2065.0,254.0,11884.5
2065.0,255.0,11895.5
2065.0,256.0,11907.5
2065.0,257.0,11920.5
2065.0,258.0,11933.0
2065.0,259.0,11944.5
2066.0,234.0,11439.5
2066.0,235.0,11458.0
2067.0,234.0,11439.5
2067.0,235.0,11458.0
2067.0,236.0,11478.5
2068.0,234.0,11439.5
2069.0,235.0,11458.0
2070.0,235.0,11458.0
2070.0,236.0,11478.5
2071.0,235.0,11458.0
2072.0,235.0,11458.0
2073.0,235.0,11458.0
2073.0,236.0,11478.5
2073.0,237.0,11495.0
2074.0,235.0,11458.0
2074.0,236.0,11478.5
2074.0,237.0,11495.0
2075.0,235.0,11458.0
2075.0,236.0,11478.5
2076.0,235.0,11458.0
2077.0,235.0,11458.0
2077.0,236.0,11478.5
2077.0,237.0,11495.0
2078.0,235.0,11458.0
2079.0,236.0,11478.5
2079.0,237.0,11495.0
2080.0,236.0,11478.5
2080.0,237.0,11495.0
2081.0,236.0,11478.5
2081.0,237.0,11495.0
2081.0,238.0,11523.5
2081.0,239.0,11551.5
2082.0,236.0,11478.5
2083.0,236.0,11478.5
2083.0,237.0,11495.0
2084.0,236.0,11478.5
2084.0,237.0,11495.0
2085.0,236.0,11478.5
2086.0,236.0,11478.5
2086.0,237.0,11495.0
2086.0,238.0,11523.5
2086.0,239.0,11551.5
2086.0,240.0,11627.5
2086.0,241.0,11703.5
2086.0,242.0,11716.0
2086.0,243.0,11729.0
2086.0,244.0,11747.0
2086.0,245.0,11771.0
2086.0,246.0,11788.5
2086.0,247.0,11799.5
2086.0,248.0,11811.0
2086.0,249.0,11822.5
2086.0,250.0,11837.0
2086.0,251.0,11851.5
2086.0,252.0,11862.5
2086.0,253.0,11873.5
2086.0,254.0,11884.5
2086.0,255.0,11895.5
2086.0,256.0,11907.5
2086.0,257.0,11920.5
2086.0,258.0,11933.0
2086.0,259.0,11944.5
2087.0,236.0,11478.5
2088.0,236.0,11478.5
2088.0,237.0,11495.0
2089.0,237.0,11495.0
2089.0,238.0,11523.5
2090.0,237.0,11495.0
2091.0,237.0,11495.0
2092.0,237.0,11495.0
2093.0,237.0,11495.0
2093.0,238.0,11523.5
2093.0,239.0,11551.5
2094.0,237.0,11495.0
2095.0,237.0,11495.0
2096.0,237.0,11495.0
2097.0,238.0,11523.5
2097.0,239.0,11551.5
2098.0,238.0,11523.5
2099.0,238.0,11523.5
2100.0,238.0,11523.5
2100.0,239.0,11551.5
2101.0,238.0,11523.5
2101.0,239.0,11551.5
2102.0,238.0,11523.5
2102.0,239.0,11551.5
2103.0,238.0,11523.5
2103.0,239.0,11551.5
2104.0,238.0,11523.5
2105.0,238.0,11523.5
2105.0,239.0,11551.5
2106.0,238.0,11523.5
2106.0,239.0,11551.5
2107.0,238.0,11523.5
2107.0,239.0,11551.5
2108.0,238.0,11523.5
2108.0,239.0,11551.5
2109.0,238.0,11523.5
2110.0,238.0,11523.5
2111.0,239.0,11551.5
2112.0,239.0,11551.5
2113.0,239.0,11551.5
2114.0,239.0,11551.5
2114.0,240.0,11627.5
2114.0,241.0,11703.5
2114.0,242.0,11716.0
2114.0,243.0,11729.0
2114.0,244.0,11747.0
2114.0,245.0,11771.0
2114.0,246.0,11788.5
2114.0,247.0,11799.5
2114.0,248.0,11811.0
2114.0,249.0,11822.5
2114.0,250.0,11837.0
2114.0,251.0,11851.5
2115.0,239.0,11551.5
2116.0,239.0,11551.5
2117.0,239.0,11551.5
2118.0,240.0,11627.5
2118.0,241.0,11703.5
2118.0,242.0,11716.0
2118.0,243.0,11729.0
2119.0,240.0,11627.5
2119.0,241.0,11703.5
2120.0,240.0,11627.5
2121.0,240.0,11627.5
2121.0,241.0,11703.5
2121.0,242.0,11716.0
2121.0,243.0,11729.0
2121.0,244.0,11747.0
2121.0,245.0,11771.0
2121.0,246.0,11788.5
2121.0,247.0,11799.5
2121.0,248.0,11811.0
2121.0,249.0,11822.5
2121.0,250.0,11837.0
2121.0,251.0,11851.5
2121.0,252.0,11862.5
2121.0,253.0,11873.5
2121.0,254.0,11884.5
2121.0,255.0,11895.5
2121.0,256.0,11907.5
2121.0,257.0,11920.5
2121.0,258.0,11933.0
2121.0,259.0,11944.5
2122.0,240.0,11627.5
2122.0,241.0,11703.5
2122.0,242.0,11716.0
2122.0,243.0,11729.0
2122.0,244.0,11747.0
2123.0,240.0,11627.5
2123.0,241.0,11703.5
2123.0,242.0,11716.0
2124.0,240.0,11627.5
2124.0,241.0,11703.5
2125.0,240.0,11627.5
2126.0,240.0,11627.5
2126.0,241.0,11703.5
2127.0,240.0,11627.5
2128.0,240.0,11627.5
2129.0,240.0,11627.5
2129.0,241.0,11703.5
2130.0,240.0,11627.5
2130.0,241.0,11703.5
2131.0,240.0,11627.5
2131.0,241.0,11703.5
2131.0,242.0,11716.0
2131.0,243.0,11729.0
2131.0,244.0,11747.0
2131.0,245.0,11771.0
2131.0,246.0,11788.5
2131.0,247.0,11799.5
2131.0,248.0,11811.0
2131.0,249.0,11822.5
2131.0,250.0,11837.0
2131.0,251.0,11851.5
2131.0,252.0,11862.5
2131.0,253.0,11873.5
2131.0,254.0,11884.5
2131.0,255.0,11895.5
2132.0,241.0,11703.5
2133.0,241.0,11703.5
2134.0,241.0,11703.5
2134.0,242.0,11716.0
2135.0,241.0,11703.5
2135.0,242.0,11716.0
2136.0,242.0,11716.0
2136.0,243.0,11729.0
2137.0,242.0,11716.0
2137.0,243.0,11729.0
2137.0,244.0,11747.0
2138.0,242.0,11716.0
2138.0,243.0,11729.0
2138.0,244.0,11747.0
2138.0,245.0,11771.0
2138.0,246.0,11788.5
2138.0,247.0,11799.5
2138.0,248.0,11811.0
2138.0,249.0,11822.5
2138.0,250.0,11837.0
2138.0,251.0,11851.5
2138.0,252.0,11862.5
2138.0,253.0,11873.5
2139.0,242.0,11716.0
2140.0,242.0,11716.0
2141.0,242.0,11716.0
2142.0,243.0,11729.0
2143.0,243.0,11729.0
2143.0,244.0,11747.0
2144.0,243.0,11729.0
2145.0,243.0,11729.0
2146.0,243.0,11729.0
2146.0,244.0,11747.0
2146.0,245.0,11771.0
2146.0,246.0,11788.5
2147.0,243.0,11729.0
2148.0,244.0,11747.0
2148.0,245.0,11771.0
2148.0,246.0,11788.5
2148.0,247.0,11799.5
2148.0,248.0,11811.0
2148.0,249.0,11822.5
2149.0,244.0,11747.0
2149.0,245.0,11771.0
2150.0,244.0,11747.0
2150.0,245.0,11771.0
2150.0,246.0,11788.5
2150.0,247.0,11799.5
2150.0,248.0,11811.0
2150.0,249.0,11822.5
2150.0,250.0,11837.0
2150.0,251.0,11851.5
2151.0,244.0,11747.0
2151.0,245.0,11771.0
2152.0,244.0,11747.0
2152.0,245.0,11771.0
2153.0,244.0,11747.0
2153.0,245.0,11771.0
2153.0,246.0,11788.5
2153.0,247.0,11799.5
2153.0,248.0,11811.0
2153.0,249.0,11822.5
2153.0,250.0,11837.0
2153.0,251.0,11851.5
2154.0,245.0,11771.0
2154.0,246.0,11788.5
2155.0,245.0,11771.0
2155.0,246.0,11788.5
2156.0,245.0,11771.0
2157.0,245.0,11771.0
2158.0,245.0,11771.0
2159.0,245.0,11771.0
2160.0,245.0,11771.0
2160.0,246.0,11788.5
2160.0,247.0,11799.5
2161.0,245.0,11771.0
2161.0,246.0,11788.5
2161.0,247.0,11799.5
2162.0,246.0,11788.5
2163.0,246.0,11788.5
2164.0,246.0,11788.5
2165.0,246.0,11788.5
2166.0,246.0,11788.5
2166.0,247.0,11799.5
2167.0,246.0,11788.5
2167.0,247.0,11799.5
2167.0,248.0,11811.0
2167.0,249.0,11822.5
2167.0,250.0,11837.0
2168.0,246.0,11788.5
2169.0,246.0,11788.5
2169.0,247.0,11799.5
2170.0,246.0,11788.5
2170.0,247.0,11799.5
2170.0,248.0,11811.0
2170.0,249.0,11822.5
2171.0,246.0,11788.5
2171.0,247.0,11799.5
2172.0,247.0,11799.5
2172.0,248.0,11811.0
2172.0,249.0,11822.5
2172.0,250.0,11837.0
2173.0,247.0,11799.5
2174.0,247.0,11799.5
2175.0,247.0,11799.5
2176.0,248.0,11811.0
2177.0,248.0,11811.0
2177.0,249.0,11822.5
2177.0,250.0,11837.0
2178.0,248.0,11811.0
2178.0,249.0,11822.5
2179.0,249.0,11822.5
2180.0,249.0,11822.5
2181.0,249.0,11822.5
2182.0,249.0,11822.5
2182.0,250.0,11837.0
2183.0,249.0,11822.5
2184.0,249.0,11822.5
2185.0,250.0,11837.0
2185.0,251.0,11851.5
2186.0,250.0,11837.0
2187.0,250.0,11837.0
2188.0,250.0,11837.0
